Marathi,Urdu,Hindi,English,History,Science,Geography,Drawing,Sports,Environmental Studies,Math,Computer,Interest,Recommended Career
34,56,48,72,60,34,78,52,34,72,20,34,Geography,Archaeologist
78,26,31,72,52,55,29,47,52,68,42,38,Marathi,Media and Journalism
20,63,54,56,23,61,67,43,41,24,24,52,Geography,Environmental Consultant
44,21,33,76,53,73,45,38,56,73,62,31,English,Literature and Education
39,52,32,77,26,66,64,80,45,32,37,65,Drawing,3D Artist
32,64,71,79,50,38,25,76,47,72,27,64,English,Media and Journalism
41,56,73,24,60,52,50,67,49,24,23,61,Hindi,Media and Journalism
21,63,63,56,29,39,64,76,20,71,36,35,Drawing,Storyboard Artist
30,62,60,28,55,69,49,27,71,49,21,79,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
68,78,43,52,55,31,67,65,66,67,49,78,Urdu,Government and Administrative Services
76,49,54,22,44,73,72,32,72,23,77,44,Math,Engineering
77,60,22,27,80,46,60,64,41,23,36,53,History,Museum Professional
34,64,57,32,78,40,25,46,41,45,60,30,History,Museum Professional
59,62,70,64,35,64,55,22,71,71,68,57,Sports,Sports Coach
39,66,44,52,27,58,33,59,36,30,37,65,Urdu,Literature and Education
54,70,80,24,43,61,32,80,20,50,80,43,Hindi,Entertainment and Arts
37,48,70,72,76,55,27,29,74,67,78,47,Math,Research and Development (R&D)
71,71,78,44,41,56,35,59,36,30,62,69,Hindi,Literature and Education
29,39,45,60,52,72,21,23,59,27,39,24,Science,Education and Academia
22,42,78,43,35,69,64,66,44,43,25,54,Hindi,Media and Journalism
72,70,55,56,73,41,21,72,55,48,67,47,History,Historian
26,36,34,76,77,22,66,57,43,74,65,33,History,Documentary Filmmaker
41,50,70,51,48,62,26,65,45,28,39,59,Hindi,Literature and Education
80,73,28,79,45,26,50,20,55,79,78,33,Marathi,Entertainment and Arts
40,80,24,31,60,78,65,48,74,49,24,59,Urdu,Media and Journalism
64,35,40,74,79,75,26,38,76,49,57,77,History,Historian
50,70,43,76,75,62,45,74,46,43,39,73,English,Literature and Education
33,33,50,75,64,63,38,70,26,32,73,26,English,Entertainment and Arts
28,63,73,24,75,51,54,71,39,31,76,34,Math,Engineering
66,54,47,28,70,50,36,64,79,69,80,80,Math,Finance and Investment
24,35,28,41,30,71,37,27,56,54,70,47,Science,Healthcare and Medicine
53,31,74,56,69,64,24,78,68,24,21,72,Drawing,Fine Artist
29,74,59,36,41,39,39,43,58,34,67,59,Urdu,Government and Administrative Services
73,54,32,63,49,78,76,64,27,43,71,61,Science,Research and Development
54,43,79,27,41,27,46,38,23,62,46,25,Hindi,Literature and Education
69,58,20,24,75,58,64,42,27,41,40,78,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
41,44,79,24,25,42,47,67,51,73,53,62,Hindi,Entertainment and Arts
43,75,21,75,29,64,32,54,55,62,62,47,Urdu,Entertainment and Arts
36,25,46,31,78,35,73,75,47,32,35,43,History,Archaeologist
49,46,24,31,56,27,62,59,37,62,37,50,Geography,Cartographer
38,62,39,71,26,68,42,21,33,27,46,71,English,Entertainment and Arts
56,33,62,66,32,24,29,23,35,36,35,79,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
66,26,33,79,56,64,77,43,76,70,33,59,English,Government and Administrative Services
64,48,61,66,48,77,42,28,80,58,32,75,Sports,Sports Nutritionist/Dietitian
24,36,43,33,52,79,71,33,80,25,24,51,Sports,Physical Therapist
26,74,61,38,57,38,52,53,35,73,65,70,Urdu,Entertainment and Arts
53,38,57,44,63,55,63,30,54,43,46,28,History,Museum Professional
58,57,50,52,72,25,78,76,48,79,51,31,Environmental Studies,Environmental Scientist
53,48,67,54,50,60,20,21,37,41,39,45,Hindi,Entertainment and Arts
29,65,67,38,63,56,51,39,57,43,48,65,Hindi,Entertainment and Arts
30,79,27,52,29,71,33,75,56,74,28,27,Urdu,Literature and Education
61,58,50,63,50,68,33,76,42,65,54,72,Drawing,Product Designer
35,25,36,45,24,28,73,53,44,35,50,44,Geography,Cartographer
35,46,68,47,44,66,24,47,59,74,22,34,Environmental Studies,Environmental Scientist
33,65,30,75,70,45,33,31,62,74,48,24,English,Government and Administrative Services
30,79,44,34,25,80,26,77,36,72,50,48,Science,Research and Development
31,30,52,39,44,33,67,32,32,25,71,59,Math,Architecture
52,52,44,35,72,62,49,26,66,57,33,29,History,Cultural Heritage Manager
64,64,61,75,78,54,64,25,59,44,55,55,History,Museum Professional
63,42,42,29,54,42,21,68,76,61,66,32,Sports,Physical Therapist
55,61,22,79,65,29,71,46,29,77,35,76,English,Government and Administrative Services
54,73,66,68,50,22,66,60,35,49,56,71,Urdu,Literature and Education
68,52,20,73,29,49,73,56,35,42,69,51,English,Corporate and Business Communication
24,58,65,43,74,34,75,73,36,47,24,35,Geography,Geotechnical Engineer
59,49,39,70,52,75,57,58,41,27,44,56,Science,Interdisciplinary Fields
32,27,74,74,33,73,38,57,34,22,45,75,Computer,Software Developer
33,30,62,47,65,66,79,35,24,52,30,35,Geography,Geospatial Analyst
71,28,59,68,68,20,41,22,63,41,38,32,Marathi,Government and Administrative Services
48,48,55,65,80,41,42,70,53,42,77,80,History,Cultural Heritage Manager
56,80,68,46,55,20,48,57,23,40,49,53,Urdu,Entertainment and Arts
63,42,27,73,69,58,37,72,35,77,24,20,Environmental Studies,Environmental Scientist
41,21,71,33,46,67,60,25,47,74,70,43,Environmental Studies,Environmental Scientist
26,37,46,80,67,69,47,71,21,21,43,77,English,Corporate and Business Communication
37,66,64,70,42,66,25,32,39,29,73,59,Math,Mathematics and Actuarial Science
26,30,40,53,32,58,37,79,23,21,73,62,Drawing,Visual Development Artist
28,78,49,32,27,59,21,27,47,43,48,59,Urdu,Entertainment and Arts
61,71,77,40,76,28,43,34,50,35,40,58,Hindi,Entertainment and Arts
45,35,33,32,54,43,27,52,65,28,64,43,Sports,Professional Athlete
52,70,43,69,48,52,49,64,45,46,69,32,Urdu,Government and Administrative Services
33,41,68,73,70,63,76,75,39,58,38,43,Geography,Archaeologist
57,64,77,40,29,52,64,63,37,75,46,67,Hindi,Literature and Education
36,68,39,62,25,55,21,21,36,27,60,56,Urdu,Media and Journalism
65,25,57,58,64,39,41,25,62,75,75,68,Environmental Studies,Environmental Scientist
56,52,61,66,53,75,52,37,34,64,52,79,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
72,45,47,46,28,67,50,69,22,35,43,60,Marathi,Entertainment and Arts
48,74,60,55,80,22,76,65,32,35,56,65,History,Genealogist
57,21,33,80,71,69,40,24,49,56,51,36,English,Media and Journalism
57,68,73,22,25,32,55,35,46,67,46,43,Hindi,Media and Journalism
34,34,72,33,33,79,66,33,28,43,75,22,Science,Education and Academia
55,24,47,52,40,53,62,35,28,31,80,47,Math,Mathematics and Actuarial Science
52,38,60,80,38,50,67,32,39,20,77,52,English,Government and Administrative Services
35,70,51,68,74,77,71,78,38,41,73,26,Drawing,Graphic Designer
22,56,51,78,77,44,20,70,36,34,78,31,English,Media and Journalism
27,25,47,61,43,80,41,61,55,30,52,46,Science,Interdisciplinary Fields
75,80,47,28,52,57,54,77,73,32,80,38,Urdu,Media and Journalism
50,65,32,24,27,67,62,51,28,48,37,61,Science,Interdisciplinary Fields
44,49,31,47,52,66,45,30,36,49,57,28,Science,Education and Academia
41,28,41,60,52,21,68,56,78,33,64,22,Sports,Professional Athlete
28,63,46,35,79,63,60,37,66,39,64,35,History,Documentary Filmmaker
48,66,67,52,72,61,38,44,76,48,49,57,Sports,Physical Therapist
76,38,64,36,58,40,41,33,42,38,21,55,Marathi,Media and Journalism
25,63,24,80,59,50,50,44,71,22,78,51,English,Government and Administrative Services
78,50,75,74,77,41,25,74,41,58,74,78,Marathi,Literature and Education
33,70,41,77,36,70,78,24,80,45,23,71,Sports,Sports Nutritionist/Dietitian
59,62,59,35,53,63,30,49,23,56,54,55,Science,Interdisciplinary Fields
20,31,71,31,61,32,23,53,55,74,48,77,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
76,67,73,22,21,66,21,31,27,76,57,27,Marathi,Entertainment and Arts
36,22,41,32,48,49,76,30,49,49,64,47,Geography,Geospatial Analyst
44,53,20,52,69,76,78,49,65,43,28,31,Geography,Geographic Information Systems (GIS) Specialist
39,78,42,56,30,79,31,34,71,65,50,79,Science,Healthcare and Medicine
77,34,51,24,57,40,54,29,67,26,22,65,Marathi,Media and Journalism
45,26,78,51,43,28,29,69,57,50,66,46,Hindi,Literature and Education
61,66,42,70,53,66,67,36,64,26,51,72,Computer,Software Developer
26,50,75,46,72,37,52,78,22,44,54,56,Drawing,Animator
28,53,51,23,30,72,74,49,38,56,26,33,Geography,Geospatial Analyst
38,24,32,65,24,56,28,41,56,59,61,55,English,Literature and Education
65,27,48,21,28,31,28,63,37,41,65,42,Marathi,Media and Journalism
71,47,43,35,42,51,38,54,30,67,48,37,Marathi,Literature and Education
40,26,67,79,77,70,53,59,29,32,71,35,English,Media and Journalism
71,50,47,39,66,61,72,22,46,23,30,22,Geography,Geographic Information Systems (GIS) Specialist
28,79,53,29,58,22,79,63,47,45,54,52,Urdu,Literature and Education
33,24,59,61,36,50,29,62,65,28,46,43,Sports,Sports Nutritionist/Dietitian
52,54,69,80,44,37,79,38,23,62,66,64,English,Literature and Education
71,53,64,36,77,70,60,61,42,51,67,72,History,Archaeologist
76,67,32,69,31,20,66,68,28,25,43,23,Marathi,Entertainment and Arts
58,21,45,76,26,60,79,27,47,43,74,35,Geography,Disaster Management Specialist
49,31,46,29,57,58,52,76,28,28,69,42,Drawing,3D Artist
79,72,60,36,54,40,52,64,70,54,43,28,Marathi,Literature and Education
57,59,71,35,44,44,35,40,57,58,58,67,Hindi,Government and Administrative Services
47,22,22,27,30,37,52,68,33,34,49,72,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
39,75,47,38,37,78,24,23,31,61,35,57,Science,Interdisciplinary Fields
44,72,56,65,31,51,56,61,68,60,42,20,Urdu,Government and Administrative Services
58,29,80,76,53,24,59,70,59,79,40,46,Hindi,Entertainment and Arts
22,37,77,60,69,45,60,77,55,76,70,40,Hindi,Media and Journalism
37,79,46,27,55,74,68,58,38,22,22,50,Urdu,Literature and Education
35,35,30,62,64,26,76,33,22,48,77,39,Math,Finance and Investment
77,78,70,54,27,72,30,37,61,20,59,48,Urdu,Entertainment and Arts
32,80,71,35,56,79,20,74,73,80,70,24,Urdu,Entertainment and Arts
76,78,57,61,49,36,26,41,70,39,22,63,Urdu,Literature and Education
48,65,46,31,66,61,31,41,77,68,42,76,Sports,Physical Therapist
55,22,26,58,28,38,29,44,56,38,25,25,English,Government and Administrative Services
55,64,54,58,48,68,54,73,36,30,80,41,Math,Architecture
23,52,47,78,50,29,58,66,47,65,36,75,English,Media and Journalism
29,62,39,65,70,65,64,63,24,48,71,55,Math,Engineering
27,80,59,63,37,67,72,21,35,26,39,50,Urdu,Government and Administrative Services
48,26,42,24,29,68,65,79,38,51,80,37,Math,Architecture
22,67,38,33,29,77,30,35,60,49,30,30,Science,Research and Development
20,62,43,67,80,39,45,72,44,63,29,70,History,Historian
67,38,39,70,48,49,30,72,63,22,23,35,Drawing,Architect
58,26,26,20,62,27,57,50,46,29,36,45,History,Cultural Heritage Manager
80,67,31,76,31,57,25,53,35,24,29,30,Marathi,Literature and Education
57,61,35,54,28,38,61,66,53,54,25,21,Drawing,3D Artist
59,70,74,73,40,58,29,38,71,69,78,37,Math,Aviation and Aerospace
61,61,53,65,79,71,22,53,68,50,29,25,History,Archaeologist
58,78,26,60,60,42,57,25,51,30,41,52,Urdu,Literature and Education
35,69,22,59,41,69,25,63,67,75,46,78,Computer,Software Developer
40,79,40,53,67,41,55,26,47,25,54,50,Urdu,Literature and Education
31,44,20,20,67,56,39,48,73,54,51,42,Sports,Fitness Trainer
26,27,47,33,75,66,55,37,24,52,34,40,History,Documentary Filmmaker
39,40,73,24,79,41,27,67,46,77,74,67,History,Documentary Filmmaker
48,28,46,36,49,46,70,38,31,28,66,54,Geography,Archaeologist
66,74,37,54,30,36,74,46,61,26,45,40,Urdu,Entertainment and Arts
56,79,80,35,28,80,78,70,71,60,44,45,Hindi,Literature and Education
80,24,71,52,40,47,76,42,58,59,37,60,Marathi,Literature and Education
44,38,32,52,56,66,52,50,72,70,56,41,Sports,Professional Athlete
78,70,50,73,78,35,39,37,77,78,40,48,Marathi,Media and Journalism
61,54,71,38,80,71,59,46,55,51,39,32,History,Museum Professional
30,31,20,37,73,41,24,20,51,50,38,41,History,Cultural Heritage Manager
48,39,26,71,39,26,71,69,57,45,71,42,English,Media and Journalism
47,73,46,58,51,45,24,31,24,41,68,35,Urdu,Media and Journalism
67,71,54,79,54,25,64,25,71,49,31,71,English,Literature and Education
68,34,47,21,44,70,34,41,20,26,70,31,Science,Education and Academia
27,79,35,23,35,43,45,46,56,66,31,26,Urdu,Entertainment and Arts
40,45,63,37,20,79,78,34,50,55,68,45,Science,Allied Healthcare Professions
67,67,50,22,68,58,56,23,21,30,27,59,History,Cultural Heritage Manager
79,56,23,20,75,58,21,48,23,39,80,60,Math,Finance and Investment
37,32,67,42,28,21,34,54,51,22,75,70,Math,Engineering
78,32,46,74,53,44,64,23,67,78,41,58,Marathi,Media and Journalism
22,80,38,74,68,28,46,34,78,57,68,51,Urdu,Entertainment and Arts
29,44,65,44,23,60,55,55,73,64,43,79,Computer,Software Developer
60,70,79,39,27,54,47,21,43,46,37,21,Hindi,Entertainment and Arts
79,54,80,68,59,60,49,64,72,53,45,49,Hindi,Literature and Education
54,49,24,22,25,63,49,34,29,46,21,52,Science,Allied Healthcare Professions
63,35,61,65,25,77,51,28,53,59,77,59,Science,Education and Academia
32,38,76,71,73,70,25,60,21,31,32,29,Hindi,Media and Journalism
34,79,39,50,63,22,63,58,56,73,57,47,Urdu,Literature and Education
33,33,44,50,33,44,41,77,40,28,66,59,Drawing,Visual Development Artist
24,57,51,50,31,31,56,34,26,75,38,53,Environmental Studies,Environmental Scientist
32,56,66,74,57,39,31,36,37,31,22,59,English,Entertainment and Arts
79,41,20,46,29,49,79,47,70,63,28,75,Marathi,Entertainment and Arts
44,34,53,65,64,53,47,33,66,64,21,40,Sports,Professional Athlete
25,55,61,27,66,24,80,20,37,29,48,57,Geography,Geotechnical Engineer
73,55,62,24,45,34,52,61,64,54,66,60,Marathi,Media and Journalism
57,25,36,49,20,20,76,72,76,28,29,20,Geography,Environmental Consultant
21,68,36,78,65,71,70,71,80,53,78,79,Sports,Professional Athlete
76,42,38,26,62,22,51,53,62,36,29,26,Marathi,Entertainment and Arts
73,32,80,22,80,57,58,80,75,51,22,23,Hindi,Literature and Education
61,59,58,39,48,24,73,57,21,69,63,43,Geography,Disaster Management Specialist
25,72,70,27,57,24,76,75,21,57,40,74,Geography,Geotechnical Engineer
39,76,79,52,24,42,56,61,74,62,70,68,Hindi,Entertainment and Arts
59,65,60,72,20,53,70,26,70,61,35,23,English,Entertainment and Arts
80,79,70,41,80,41,65,43,35,63,69,68,Marathi,Media and Journalism
80,51,27,54,45,63,20,58,41,41,27,38,Marathi,Entertainment and Arts
26,79,62,41,53,66,41,76,33,68,69,67,Urdu,Government and Administrative Services
31,26,56,34,74,50,44,70,51,38,50,38,History,Historian
74,80,45,54,77,41,38,40,67,52,70,29,Urdu,Literature and Education
65,25,33,66,71,22,65,71,39,38,64,36,History,Museum Professional
35,54,63,60,53,35,75,69,65,68,49,69,Geography,Disaster Management Specialist
20,59,59,71,52,22,43,23,53,46,61,77,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
47,42,77,76,45,26,42,21,25,51,49,48,Hindi,Media and Journalism
76,53,67,22,75,72,61,54,42,29,47,28,Marathi,Entertainment and Arts
69,54,63,29,51,52,25,21,64,72,24,55,Environmental Studies,Environmental Scientist
73,79,58,40,52,20,65,59,36,47,28,35,Urdu,Entertainment and Arts
30,27,65,75,21,28,76,46,70,50,43,46,Geography,Geotechnical Engineer
48,73,66,53,71,40,67,39,20,24,28,29,Urdu,Media and Journalism
20,39,74,38,67,36,80,74,34,29,35,70,Geography,Geologist
29,30,26,46,58,41,34,34,30,25,64,74,Computer,Software Developer
29,64,75,58,27,51,30,53,49,41,20,34,Hindi,Media and Journalism
80,52,61,36,39,76,42,38,48,54,37,30,Marathi,Literature and Education
23,22,44,53,70,38,29,41,42,72,27,61,Environmental Studies,Environmental Scientist
65,21,41,39,53,34,22,43,21,42,76,54,Math,Research and Development (R&D)
47,24,61,59,54,59,69,37,58,67,35,63,Geography,Meteorologist
40,63,63,64,31,25,74,79,56,52,74,40,Drawing,Fashion Designer
37,61,59,78,26,78,53,23,71,61,30,79,Computer,Software Developer
62,26,66,50,54,38,80,66,58,70,32,38,Geography,Geospatial Analyst
76,59,39,39,33,46,37,51,22,60,26,36,Marathi,Entertainment and Arts
35,20,75,52,62,52,51,26,59,39,61,40,Hindi,Government and Administrative Services
32,40,61,34,43,24,47,63,61,61,25,64,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
70,36,61,67,66,40,33,38,24,78,50,38,Environmental Studies,Environmental Scientist
66,73,42,72,55,35,20,44,79,36,71,54,Sports,Sports Nutritionist/Dietitian
45,54,35,46,73,27,54,44,52,28,55,37,History,Genealogist
71,43,77,43,62,27,27,28,72,37,44,59,Hindi,Media and Journalism
27,56,53,38,48,57,28,35,32,50,68,80,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
80,40,38,75,25,75,32,56,38,46,27,44,Marathi,Literature and Education
80,30,25,54,21,35,60,42,40,23,68,41,Marathi,Literature and Education
63,42,53,53,63,32,30,38,66,28,25,31,Sports,Professional Athlete
79,35,44,44,74,74,78,65,59,58,60,56,Marathi,Entertainment and Arts
21,62,77,43,62,21,51,30,36,79,39,54,Environmental Studies,Environmental Scientist
53,26,70,75,48,42,70,29,66,73,61,71,English,Corporate and Business Communication
22,52,22,48,52,45,80,78,34,45,65,28,Geography,Disaster Management Specialist
71,68,38,72,59,49,61,33,23,26,49,40,English,Literature and Education
64,37,76,31,52,67,60,67,32,68,34,55,Hindi,Literature and Education
47,20,47,21,49,42,42,69,39,75,63,47,Environmental Studies,Environmental Scientist
33,50,72,49,25,57,62,28,20,44,51,50,Hindi,Media and Journalism
67,23,27,52,66,56,69,33,29,70,49,54,Environmental Studies,Environmental Scientist
43,49,75,68,44,54,55,48,43,45,61,62,Hindi,Media and Journalism
69,54,69,48,28,42,64,76,43,40,28,54,Drawing,Graphic Designer
42,22,35,42,59,51,80,69,55,76,56,30,Geography,Meteorologist
27,55,75,44,42,49,61,33,39,48,23,79,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
36,67,31,51,36,34,55,26,57,26,21,68,Computer,Software Developer
40,73,50,60,75,27,27,70,35,59,74,54,History,Cultural Heritage Manager
68,75,47,33,78,64,42,61,59,58,24,60,History,Cultural Heritage Manager
61,31,67,65,73,41,44,79,70,54,20,69,Drawing,Fine Artist
67,68,40,71,61,44,73,68,28,75,50,45,Environmental Studies,Environmental Scientist
35,27,32,54,79,41,68,70,56,74,42,73,History,Cultural Heritage Manager
37,53,22,20,80,28,53,38,66,22,66,39,History,Cultural Heritage Manager
73,26,61,80,27,29,61,50,40,67,35,45,English,Literature and Education
54,63,22,61,35,28,57,78,76,33,43,53,Drawing,Fine Artist
70,76,64,70,60,37,45,53,36,40,39,61,Urdu,Literature and Education
39,58,31,53,61,30,31,74,26,51,64,27,Drawing,Product Designer
63,26,61,45,61,26,37,25,64,76,51,35,Environmental Studies,Environmental Scientist
71,26,38,39,22,71,57,64,37,61,63,45,Marathi,Entertainment and Arts
21,68,64,40,59,61,29,49,62,75,65,53,Environmental Studies,Environmental Scientist
27,31,45,76,20,37,36,68,23,80,56,22,Environmental Studies,Environmental Scientist
72,41,35,68,63,46,21,26,50,56,47,80,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
52,70,60,73,62,32,54,53,39,35,35,58,English,Government and Administrative Services
77,36,25,30,40,79,36,65,64,42,79,71,Science,Interdisciplinary Fields
75,73,27,32,42,23,48,79,80,34,44,24,Sports,Sports Coach
54,40,33,23,76,25,72,45,40,74,55,46,History,Historian
73,30,59,40,34,30,34,65,65,20,53,67,Marathi,Media and Journalism
51,55,28,20,25,75,44,53,61,52,42,43,Science,Education and Academia
47,36,20,25,27,74,34,43,37,72,32,77,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
56,70,58,38,33,28,72,43,35,33,53,73,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
74,56,78,33,52,62,39,66,78,46,67,70,Hindi,Government and Administrative Services
47,66,52,69,57,58,47,31,36,45,77,47,Math,Aviation and Aerospace
54,46,28,63,59,70,73,35,42,44,38,34,Geography,Urban and Regional Planner
41,77,41,20,61,71,55,51,47,77,50,49,Urdu,Government and Administrative Services
