Marathi,Urdu,Hindi,English,History,Science,Geography,Drawing,Sports,Environmental Studies,Math,Computer,Interest,Recommended Career
73,70,34,61,35,31,87,72,89,66,40,51,Sports,Sports Nutritionist/Dietitian
61,41,73,74,59,67,46,36,49,60,86,31,Math,Mathematics and Actuarial Science
78,81,77,48,57,41,85,35,55,74,74,31,Geography,Cartographer
83,88,90,84,66,82,31,87,61,39,70,55,Hindi,Literature and Education
47,43,31,35,79,39,74,73,82,39,70,36,Sports,Fitness Trainer
31,51,84,37,47,69,38,43,33,52,66,52,Hindi,Entertainment and Arts
65,64,54,32,76,30,46,61,78,88,33,30,Environmental Studies,Environmental Scientist
71,88,73,49,77,72,33,80,80,51,77,59,Urdu,Literature and Education
90,43,57,31,55,41,85,54,46,31,73,51,Marathi,Entertainment and Arts
90,75,69,69,30,78,72,30,30,68,30,34,Marathi,Government and Administrative Services
86,34,32,79,69,37,71,70,47,80,67,79,Marathi,Literature and Education
74,64,82,63,35,31,81,87,58,48,77,56,Drawing,Architect
57,71,50,43,66,65,89,52,74,81,53,37,Geography,Geographic Information Systems (GIS) Specialist
57,73,32,89,33,74,58,64,75,68,88,44,English,Entertainment and Arts
54,87,75,86,84,51,30,72,35,47,90,43,Math,Engineering
54,50,83,45,40,90,35,40,86,76,72,36,Science,Education and Academia
32,32,76,87,68,79,49,42,40,71,67,75,English,Government and Administrative Services
48,64,39,56,80,57,60,33,74,88,88,80,Environmental Studies,Environmental Scientist
74,54,68,34,64,31,38,55,51,35,58,61,Marathi,Literature and Education
61,87,65,37,34,47,75,31,75,43,76,88,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
74,51,65,83,35,87,55,83,52,31,71,44,Science,Agriculture and Food Sciences
60,82,72,88,81,73,76,45,67,47,76,62,English,Media and Journalism
78,38,39,52,82,41,79,34,88,37,35,30,Sports,Fitness Trainer
50,69,79,51,75,38,84,45,81,80,81,45,Geography,Cartographer
81,39,79,34,32,72,62,51,90,86,64,82,Sports,Sports Coach
85,49,88,59,89,57,77,55,66,88,38,90,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
54,78,34,68,44,57,42,34,30,39,38,39,Urdu,Media and Journalism
85,64,34,54,77,31,57,42,45,59,73,56,Marathi,Entertainment and Arts
50,72,40,35,67,82,34,70,67,87,36,51,Environmental Studies,Environmental Scientist
80,80,87,60,76,36,53,64,62,39,34,61,Hindi,Media and Journalism
82,65,67,44,36,41,35,88,78,73,77,71,Drawing,Set Designer/Illustrator for Theatre or Film
54,74,64,64,82,66,45,73,80,65,35,64,History,Museum Professional
63,54,70,35,68,56,77,65,66,44,90,43,Math,Architecture
47,83,66,64,46,82,35,80,86,71,45,38,Sports,Physical Therapist
59,69,72,35,34,83,81,76,41,47,43,62,Science,Agriculture and Food Sciences
44,76,68,51,67,62,52,70,54,83,73,64,Environmental Studies,Environmental Scientist
76,50,31,79,90,89,68,76,86,84,84,86,History,Museum Professional
57,78,48,38,89,68,82,57,43,54,60,88,History,Genealogist
51,39,41,82,39,31,64,89,73,79,42,61,Drawing,Fashion Designer
58,74,40,56,49,79,34,84,82,57,78,58,Drawing,Concept Artist
74,77,75,90,76,41,45,76,85,73,30,70,English,Literature and Education
45,69,32,63,38,86,82,59,81,57,60,49,Science,Allied Healthcare Professions
90,78,78,80,37,63,66,71,31,78,87,76,Marathi,Entertainment and Arts
64,66,53,65,76,65,40,86,45,49,41,72,Drawing,Visual Development Artist
41,50,53,63,67,45,52,76,41,82,72,75,Environmental Studies,Environmental Scientist
90,44,88,53,77,88,73,37,55,55,61,51,Marathi,Literature and Education
49,58,34,74,81,50,82,49,47,52,53,39,Geography,Geographic Information Systems (GIS) Specialist
33,32,35,52,57,37,53,47,73,57,33,79,Computer,Software Developer
56,86,35,85,53,78,31,35,64,66,34,48,Urdu,Government and Administrative Services
75,70,79,45,34,32,72,70,45,42,85,42,Math,Mathematics and Actuarial Science
48,71,85,69,89,74,66,38,78,72,55,76,History,Museum Professional
45,65,90,79,34,40,66,36,43,65,58,34,Hindi,Entertainment and Arts
84,58,34,54,64,43,84,61,71,70,66,46,Marathi,Government and Administrative Services
76,51,30,51,81,81,77,73,88,85,55,60,Sports,Fitness Trainer
33,73,60,62,59,79,39,47,68,38,55,37,Science,Research and Development
72,71,56,80,62,43,30,37,35,42,71,34,English,Government and Administrative Services
89,60,83,41,72,86,46,60,39,67,60,33,Marathi,Government and Administrative Services
50,66,71,61,61,59,57,82,50,75,42,88,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
49,76,34,54,48,87,54,57,50,65,75,41,Science,Allied Healthcare Professions
40,37,34,80,50,39,87,35,87,79,89,89,Math,Finance and Investment
79,74,65,55,42,90,50,61,36,72,50,43,Science,Interdisciplinary Fields
39,68,36,32,42,64,50,57,34,41,64,85,Computer,Software Developer
52,83,49,39,80,75,53,79,65,83,55,85,Computer,Software Developer
84,55,70,36,59,45,32,51,44,60,53,81,Marathi,Media and Journalism
79,37,53,73,84,90,36,73,50,61,51,59,Science,Interdisciplinary Fields
77,77,54,50,39,62,39,59,83,49,72,83,Sports,Fitness Trainer
53,80,30,52,82,66,43,51,40,69,81,41,History,Cultural Heritage Manager
50,35,51,66,50,77,85,83,75,40,30,46,Geography,Archaeologist
82,57,37,60,32,70,84,36,86,62,74,68,Sports,Fitness Trainer
81,70,67,40,42,80,88,76,67,70,71,77,Geography,Geospatial Analyst
40,78,42,75,46,51,48,48,52,37,51,53,Urdu,Literature and Education
72,39,56,67,49,53,64,35,43,64,72,36,Marathi,Literature and Education
70,30,31,80,70,74,71,44,53,33,88,54,Math,Architecture
43,59,40,42,79,49,42,55,47,74,58,54,History,Archaeologist
43,51,55,79,58,62,50,59,65,48,52,83,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
65,38,73,65,73,64,81,45,55,39,55,42,Geography,Disaster Management Specialist
32,34,39,64,73,51,74,47,78,30,68,41,Sports,Sports Coach
39,31,36,40,39,32,64,80,89,88,51,55,Sports,Professional Athlete
86,77,56,90,53,32,32,47,56,82,76,84,English,Entertainment and Arts
87,65,33,38,70,82,38,68,53,76,71,55,Marathi,Entertainment and Arts
76,66,65,46,31,69,40,77,77,86,59,56,Environmental Studies,Environmental Scientist
31,62,41,77,33,32,70,83,49,68,40,51,Drawing,Fine Artist
54,47,73,59,90,78,51,49,54,88,79,69,History,Documentary Filmmaker
77,84,57,63,33,38,78,61,87,63,71,31,Sports,Sports Nutritionist/Dietitian
57,42,60,58,69,33,46,38,87,86,57,35,Sports,Professional Athlete
64,90,68,30,56,67,41,59,48,83,52,90,Urdu,Entertainment and Arts
73,84,50,49,46,60,84,46,86,49,61,90,Computer,Software Developer
65,42,31,52,81,89,33,80,88,61,37,72,Science,Interdisciplinary Fields
68,74,74,40,78,65,83,71,50,49,32,64,Geography,Geospatial Analyst
70,53,32,48,60,71,90,58,30,84,54,34,Geography,Environmental Consultant
70,58,58,62,53,72,43,61,47,33,41,48,Science,Interdisciplinary Fields
69,85,45,90,50,57,32,64,89,35,54,40,English,Entertainment and Arts
81,41,59,66,55,76,31,77,40,73,69,85,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
45,80,36,38,88,41,78,90,63,36,57,87,Drawing,Architect
43,38,44,49,76,70,31,60,32,56,41,57,History,Archaeologist
68,79,58,71,52,51,55,53,62,68,67,88,Computer,Software Developer
70,59,37,63,61,87,66,65,58,71,67,57,Science,Healthcare and Medicine
36,80,52,63,90,37,80,42,81,81,48,33,History,Genealogist
73,52,71,82,64,56,72,82,46,72,60,51,English,Literature and Education
47,70,56,50,61,36,81,40,55,89,79,90,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
84,52,40,81,70,68,40,83,75,44,62,44,Marathi,Entertainment and Arts
83,43,50,66,42,76,31,83,66,57,63,48,Marathi,Media and Journalism
88,30,51,65,78,73,52,89,72,46,66,90,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
42,90,55,58,62,45,46,43,76,78,68,37,Urdu,Literature and Education
82,32,33,33,87,46,49,85,60,89,31,49,Environmental Studies,Environmental Scientist
49,39,80,77,53,37,68,45,59,34,38,83,Computer,Software Developer
48,88,32,53,67,57,31,38,42,67,32,54,Urdu,Literature and Education
35,63,30,49,65,68,55,41,69,37,31,85,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
43,52,82,58,36,74,71,85,72,75,43,87,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
85,51,55,56,37,68,66,87,83,74,75,89,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
54,81,84,68,56,44,37,45,75,55,51,87,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
59,89,84,66,86,37,68,53,41,57,79,55,Urdu,Entertainment and Arts
83,52,53,36,30,58,59,51,62,86,45,59,Environmental Studies,Environmental Scientist
56,75,69,82,47,88,60,86,67,73,68,40,Science,Education and Academia
54,60,90,85,72,62,88,67,51,36,87,88,Hindi,Media and Journalism
43,52,51,39,61,56,77,86,33,72,66,39,Drawing,Animator
37,72,35,62,55,43,82,67,59,52,63,53,Geography,Geologist
69,68,35,82,56,44,54,88,73,75,66,51,Drawing,Fashion Designer
55,34,62,33,59,44,62,76,56,67,57,83,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
73,44,75,41,62,40,68,89,45,33,63,75,Drawing,Product Designer
49,72,59,42,70,32,68,87,40,32,53,47,Drawing,Product Designer
50,72,89,34,45,49,55,76,40,75,77,32,Hindi,Entertainment and Arts
32,86,57,32,58,83,73,69,43,59,72,65,Urdu,Entertainment and Arts
50,50,76,71,85,57,57,50,36,68,56,39,History,Genealogist
67,49,64,68,51,53,67,49,81,82,77,70,Environmental Studies,Environmental Scientist
61,80,89,40,53,62,85,47,55,77,55,74,Hindi,Literature and Education
46,69,30,44,59,67,62,74,58,90,77,54,Environmental Studies,Environmental Scientist
57,86,90,75,48,46,79,68,80,34,32,66,Hindi,Government and Administrative Services
36,40,38,57,88,86,72,58,88,64,72,79,History,Historian
85,41,49,44,82,69,38,79,62,63,64,69,Marathi,Entertainment and Arts
71,86,80,49,54,34,30,81,40,32,59,39,Urdu,Government and Administrative Services
61,86,84,65,39,90,55,39,49,75,30,83,Science,Research and Development
61,54,52,52,38,35,81,37,62,85,73,80,Environmental Studies,Environmental Scientist
52,48,72,86,85,77,47,65,30,47,63,36,English,Corporate and Business Communication
44,88,41,82,38,37,71,79,79,69,59,90,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
37,55,72,38,74,68,35,68,56,83,67,84,Computer,Software Developer
71,73,51,85,72,69,72,68,58,89,43,79,Environmental Studies,Environmental Scientist
77,83,36,58,69,59,58,31,48,58,51,45,Urdu,Government and Administrative Services
49,46,55,63,50,76,40,53,66,72,65,35,Science,Agriculture and Food Sciences
72,79,70,49,31,84,72,90,51,49,86,33,Drawing,Set Designer/Illustrator for Theatre or Film
68,42,59,36,63,36,33,49,33,82,31,74,Environmental Studies,Environmental Scientist
35,39,85,63,77,84,54,40,61,54,74,66,Hindi,Government and Administrative Services
69,38,74,53,77,38,85,53,32,47,48,32,Geography,Archaeologist
41,51,70,77,74,55,77,46,49,87,47,34,Environmental Studies,Environmental Scientist
89,71,64,65,78,75,53,69,74,71,36,33,Marathi,Government and Administrative Services
36,65,87,51,31,66,47,79,90,51,60,43,Sports,Sports Nutritionist/Dietitian
86,42,42,70,52,62,79,71,90,35,43,82,Sports,Physical Therapist
68,56,54,33,30,52,44,87,84,62,80,81,Drawing,Architect
81,63,51,87,56,77,72,43,90,79,32,55,Sports,Professional Athlete
58,64,90,52,86,65,84,42,78,66,87,51,Hindi,Media and Journalism
49,62,68,35,84,57,39,45,75,74,46,61,History,Historian
69,40,54,58,33,45,50,55,41,32,56,38,Marathi,Entertainment and Arts
34,57,48,85,69,34,35,64,54,70,35,69,English,Literature and Education
58,87,45,46,87,89,59,78,89,35,60,76,Science,Allied Healthcare Professions
79,61,35,87,35,90,87,54,46,60,69,77,Science,Education and Academia
65,82,40,59,54,84,76,65,85,57,80,69,Sports,Sports Coach
33,60,31,66,59,54,84,46,42,69,86,53,Math,Finance and Investment
64,48,76,39,72,48,80,60,51,47,52,66,Geography,Disaster Management Specialist
40,75,50,65,43,88,74,75,82,49,65,81,Science,Interdisciplinary Fields
84,83,86,41,39,65,32,36,65,87,68,66,Environmental Studies,Environmental Scientist
39,65,85,65,49,30,37,49,30,59,88,63,Math,Mathematics and Actuarial Science
55,41,44,30,51,50,84,85,53,83,88,54,Math,Architecture
51,33,38,74,87,80,83,81,81,71,66,32,History,Cultural Heritage Manager
76,60,61,54,72,88,45,32,65,77,85,52,Science,Research and Development
74,76,81,59,52,40,49,54,75,56,60,89,Computer,Software Developer
53,34,30,60,36,73,63,76,67,56,60,35,Drawing,Fine Artist
31,45,58,71,73,87,78,76,48,60,32,51,Science,Education and Academia
30,51,69,35,77,52,87,37,31,46,70,86,Geography,Geographic Information Systems (GIS) Specialist
89,38,84,89,30,80,47,89,66,66,86,57,Marathi,Media and Journalism
80,46,32,56,63,88,47,74,30,75,67,67,Science,Healthcare and Medicine
76,35,90,72,34,68,31,74,56,62,56,39,Hindi,Entertainment and Arts
67,33,82,57,66,47,49,88,66,39,90,63,Math,Mathematics and Actuarial Science
58,77,65,72,83,63,44,60,57,34,54,42,History,Archaeologist
37,42,56,33,44,58,79,64,72,81,62,41,Environmental Studies,Environmental Scientist
83,62,77,44,51,39,56,83,49,39,39,80,Marathi,Media and Journalism
34,53,76,59,35,65,76,54,69,82,52,54,Environmental Studies,Environmental Scientist
32,81,60,67,42,81,51,74,37,47,70,36,Urdu,Media and Journalism
60,35,44,67,77,54,42,64,68,54,78,52,Math,Aviation and Aerospace
34,73,32,60,71,67,59,62,44,45,61,83,Computer,Software Developer
89,60,85,38,76,71,54,66,51,69,41,31,Marathi,Literature and Education
67,45,71,78,42,82,84,84,47,42,57,39,Geography,Geologist
60,68,73,39,58,39,42,82,67,79,75,50,Drawing,Concept Artist
34,71,64,79,65,79,90,54,79,69,60,56,Geography,Environmental Consultant
69,82,33,73,56,62,71,86,57,88,55,57,Environmental Studies,Environmental Scientist
67,51,81,86,63,48,69,56,42,64,33,87,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
44,66,70,81,89,83,61,34,80,50,68,37,History,Museum Professional
49,82,59,48,48,74,71,74,51,85,69,85,Environmental Studies,Environmental Scientist
81,48,53,60,53,66,48,85,82,30,85,62,Drawing,Fine Artist
60,67,50,55,49,61,66,80,61,88,53,47,Environmental Studies,Environmental Scientist
36,67,58,76,60,81,89,36,64,57,78,58,Geography,Geographic Information Systems (GIS) Specialist
75,82,88,59,35,73,47,44,48,42,85,42,Hindi,Government and Administrative Services
77,71,43,85,41,82,43,38,87,34,31,83,Sports,Sports Nutritionist/Dietitian
70,47,39,31,89,31,50,44,68,66,44,64,History,Archaeologist
78,37,70,85,48,71,30,58,46,49,45,40,English,Media and Journalism
71,77,76,58,81,61,35,48,47,63,58,35,History,Museum Professional
81,77,88,40,70,47,45,71,67,64,47,62,Hindi,Government and Administrative Services
75,72,61,59,86,77,31,64,48,74,40,70,History,Genealogist
36,83,48,40,77,87,33,31,78,55,88,64,Math,Architecture
82,77,53,64,62,30,67,38,33,79,69,81,Marathi,Government and Administrative Services
75,41,44,37,30,44,70,51,72,63,68,31,Marathi,Media and Journalism
63,60,47,37,73,58,67,41,68,43,37,90,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
49,50,34,86,83,35,33,86,48,33,34,44,English,Corporate and Business Communication
48,38,80,58,77,67,44,90,65,76,89,48,Drawing,Set Designer/Illustrator for Theatre or Film
62,49,78,86,58,73,45,69,55,74,64,73,English,Entertainment and Arts
80,84,36,86,52,66,38,88,85,81,56,38,Drawing,Comic Artist/Cartoonist
82,64,37,45,46,77,48,89,68,34,64,84,Drawing,Concept Artist
80,80,82,56,67,62,71,52,78,51,62,33,Hindi,Media and Journalism
38,39,75,57,70,34,64,40,33,38,76,87,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
69,60,55,50,67,90,70,35,86,32,49,60,Science,Agriculture and Food Sciences
71,34,76,50,88,70,85,42,43,90,41,37,Environmental Studies,Environmental Scientist
52,68,37,86,39,90,67,34,62,58,65,82,Science,Allied Healthcare Professions
56,50,30,64,63,56,43,67,56,38,70,32,Math,Architecture
31,89,76,50,80,48,69,65,43,39,31,56,Urdu,Government and Administrative Services
65,90,90,73,49,53,81,83,43,70,55,82,Urdu,Media and Journalism
35,62,63,73,38,54,30,78,39,58,30,83,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
38,43,56,46,38,56,78,75,46,89,35,46,Environmental Studies,Environmental Scientist
51,81,51,30,39,84,76,53,36,39,51,47,Science,Education and Academia
71,72,85,66,58,50,34,37,63,59,77,39,Hindi,Media and Journalism
56,80,85,33,49,42,61,61,86,60,63,83,Sports,Sports Coach
63,67,52,60,69,42,71,65,40,48,74,75,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
41,37,44,82,52,77,50,51,70,77,50,80,English,Entertainment and Arts
62,64,81,35,62,69,52,83,51,75,61,85,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
71,50,53,33,48,66,75,58,59,78,39,87,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
82,33,59,57,42,76,73,72,68,70,87,78,Math,Finance and Investment
87,76,45,39,68,36,88,64,81,44,77,68,Geography,Disaster Management Specialist
44,81,45,81,32,54,65,31,75,89,58,77,Environmental Studies,Environmental Scientist
49,48,82,83,41,58,90,58,43,85,62,37,Geography,Geologist
43,47,84,80,50,52,44,45,88,88,54,86,Sports,Professional Athlete
85,76,89,89,84,44,36,56,45,48,52,82,Hindi,Government and Administrative Services
68,78,31,41,68,39,37,73,78,78,34,58,Urdu,Government and Administrative Services
55,41,38,62,59,47,84,81,81,45,75,83,Geography,Disaster Management Specialist
63,46,30,51,39,67,80,43,82,39,61,30,Sports,Professional Athlete
68,73,50,34,49,33,32,88,81,49,38,47,Drawing,Comic Artist/Cartoonist
31,76,51,31,61,56,74,44,32,50,54,64,Urdu,Literature and Education
57,69,38,78,78,74,53,39,71,51,76,90,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
78,41,32,80,67,80,86,77,70,35,60,68,Geography,Geotechnical Engineer
79,34,30,81,68,44,48,74,51,81,64,48,English,Media and Journalism
86,40,48,47,40,56,70,69,76,41,82,54,Marathi,Entertainment and Arts
87,60,90,85,44,82,86,64,69,57,38,33,Hindi,Literature and Education
63,85,59,42,71,84,61,81,65,53,71,79,Urdu,Media and Journalism
37,39,78,55,47,40,61,79,73,36,68,49,Drawing,3D Artist
78,42,39,44,42,76,90,64,85,66,40,88,Geography,Archaeologist
81,37,78,45,45,70,88,35,69,63,82,47,Geography,Cartographer
48,32,46,86,34,68,33,67,63,82,78,83,English,Media and Journalism
86,70,31,76,88,71,36,45,68,84,81,87,History,Documentary Filmmaker
88,54,61,39,75,88,81,36,80,80,86,56,Marathi,Media and Journalism
57,82,70,66,33,90,77,87,59,41,58,47,Science,Agriculture and Food Sciences
67,78,31,90,86,35,73,55,52,41,50,32,English,Entertainment and Arts
87,43,83,67,77,78,43,56,78,63,43,34,Marathi,Government and Administrative Services
51,59,32,42,60,49,71,52,59,69,71,78,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
74,80,38,80,48,74,69,74,64,76,34,36,Urdu,Entertainment and Arts
39,74,44,75,54,56,37,86,68,50,65,40,Drawing,Visual Development Artist
30,87,40,44,33,82,67,55,60,69,66,66,Urdu,Literature and Education
80,37,77,88,81,42,42,83,58,44,70,57,English,Government and Administrative Services
69,46,88,44,33,38,30,88,68,37,43,60,Hindi,Literature and Education
35,30,57,68,46,31,41,89,37,48,63,41,Drawing,Concept Artist
62,34,71,71,30,82,67,40,47,62,65,72,Science,Education and Academia
68,59,49,51,61,82,56,52,50,71,61,53,Science,Agriculture and Food Sciences
66,79,37,88,47,50,83,73,65,43,69,72,English,Government and Administrative Services
48,62,83,43,63,32,67,48,37,40,79,87,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
65,46,90,55,65,58,55,78,47,64,40,77,Hindi,Literature and Education
84,70,63,83,66,73,58,31,39,90,36,59,Environmental Studies,Environmental Scientist
39,41,73,88,38,45,79,58,37,36,84,70,English,Media and Journalism
79,36,85,86,36,56,53,36,66,86,48,38,English,Media and Journalism
50,55,49,60,84,75,67,34,70,38,60,64,History,Documentary Filmmaker
38,43,58,79,37,84,45,48,39,55,46,46,Science,Education and Academia
35,63,31,86,48,31,60,70,31,59,77,51,English,Media and Journalism
32,44,62,82,49,54,61,60,80,50,90,32,Math,Mathematics and Actuarial Science
38,89,38,79,89,32,57,64,41,38,33,49,Urdu,Media and Journalism
66,62,59,67,60,45,75,37,85,62,84,45,Sports,Sports Nutritionist/Dietitian
69,48,67,32,79,43,80,59,44,68,89,62,Math,Mathematics and Actuarial Science
74,48,78,52,75,32,66,49,89,47,53,41,Sports,Sports Nutritionist/Dietitian
